Collected Links,Outside PDF Text
/contentassets/f2266d6c6f684332bebb0f28a7ae9b45/oversyn-av-vissa-bestammelser-om-tullfrihet/,NO CONTENT
/contentassets/161183fe1bf64c988ebd10b1a5f8ba51/skattelattnad-for-arbetsresor--ett-enklare-och-fardmedelsneutralt-regelverk.pdf,NO CONTENT
/contentassets/cffd43e8acf54e13ae9e20284ff231a0/en-uppvaxt-fri-fran-vald--dir--2022-17.pdf,NO CONTENT
/contentassets/a67827638220453f8d47f5ae7fbe0919/tillaggsdirektiv-till-utredningen-om-utbildning-till-sjukskoterska-och-barnmorska-u-202102-dir-202212/,NO CONTENT
/contentassets/02ae1f24920246f88b0c62fc45d60866/remiss-av-sou-2021-90-en-oversyn-av-den-straffrattsliga-regleringen-om-preskription.pdf,NO CONTENT
/contentassets/b8396f056fb6417ab78644343b8c1955/remiss-av-sou-2021-84-granskning-av-rattsmedicinalverkets-metod-for-medicinsk-aldersbedomning-i-asylprocessen.pdf,NO CONTENT
/contentassets/757aaf280670420abd9ca6a5e6e71a68/remiss-av-sou-2021-87-granskning-av-utlandska-direktinvesteringar.pdf,NO CONTENT
/contentassets/9455b852455f4cae8c3e4ba05db43279/statsradsberedningen.pdf,NO CONTENT
/contentassets/363db346470149d9801cd50e3ce55e57/genomforande-av-arbetsvillkorsdirektivet-prop..pdf,NO CONTENT
/contentassets/c777d676f30d47109a11db019da0bc3e/remissinstanser-for-promemorian-forfattningsandringar-inom-omradet-social-trygghet-med-anledning-av-forenade-kungarikets-uttrade-ur-den-europeiska-unionen.pdf,NO CONTENT
/contentassets/c3ed53cc0f54449eb5785ce636d4f889/insatser-pa-plan--och-byggomradet-med-anledning-av-invasionen-av-ukraina.pdf,NO CONTENT
/contentassets/2841531d93274b2684d218670774d561/remissinstanser-insatser-pa-plan--och-byggomradet-med-anledning-av-invasionen-av-ukraina.pdf,NO CONTENT
/contentassets/8932ec704f8b42ebb8ea8160bfbc1997/tillaggsdirektiv-till-utredningen-om-ett-statligt-huvudmannaskap-for-skolan-dir-202211/,NO CONTENT
/contentassets/8b94338ee7684975b298e089a31b5ae4/en-starkt-brottsofferfond.pdf,NO CONTENT
/contentassets/4ada03eb1d4a48a7bba99321657b8aba/forbud-mot-utvinning-av-kol-olja-och-naturgas-och-skarpta-regler-for-utvinning-i-alunskiffer-prop.-202122150.pdf,NO CONTENT
/contentassets/4f76d4b6d9364a64ba7bcd98ccd97a77/uppdrag-till-lansstyrelserna-att-inventera-forekomsten-av-befintliga-platser-for-tillfalliga-boenden.pdf,NO CONTENT
/contentassets/0c5c9b8f6a424f7d9b089a9ac887b4eb/uppdrag-till-migrationsverket-att-uppfora-och-forvalta-tillfalliga-boenden.pdf,NO CONTENT
/contentassets/bf224b677848493e93648516c6f19c80/sarskilda-atgarder-vid-allvarlig-fara-for-den-allmanna-ordningen-eller-den-inre-sakerheten-i-landet-till-foljd-av-rysslands-aggression-mot-ukraina/,NO CONTENT
/contentassets/481432f019c94d509e428e50f5109abe/sou-2022_11-handlingsplan-for-en-langsiktig-utveckling.pdf,NO CONTENT
/contentassets/f92ae21d6ac145c4aadf2fabd1e6b059/kommitteberattelse-kommitteernas-verksamhet-under-2021.pdf,NO CONTENT
/contentassets/c8649b1091c34f4ea0d82e5def5e3f24/riksdagens-skrivelser-till-regeringen-atgarder-under-2021.pdf,NO CONTENT
/contentassets/8af0f23bf3ec405083c1b84af0fcaa2f/ideburen-valfard-prop.-202122135.pdf,NO CONTENT
/contentassets/f9f1f46fc2c1462596a8d87c52e28913/en-effektivisering-av-byggnadsnamndens-tillsyn-202122149.pdf,NO CONTENT
/contentassets/0e1875900fe94f79912d5a22bde70c5a/uppdrag-till-socialstyrelsen-att-ta-fram-och-sprida-kunskapsstod-och-genomfora-kompetenshojande-insatser-om-de-nationella-minoriteternas-rattigheter-och-de-nationella-minoritetsspraken.pdf,NO CONTENT
/contentassets/7c3207e7ffb64cae9094c18264d0f6e7/effektivare-bevisupptagning-inom-eu-prop.-202122142.pdf,NO CONTENT
/contentassets/7344fea7a0d347c38eb4a6f47f3032ac/uppdrag-till-statens-kulturrad-att-framja-de-nationella-minoritetsspraken.pdf,NO CONTENT
/contentassets/ef895d613bc143bc976ca85d9e4c1f54/battre-tillgang-till-finansiell-information-i-brottsbekampningen-prop.-202122127.pdf,NO CONTENT
/contentassets/b1fd594fe7c64c26b0e40b5dd31f1a10/uppdrag-till-lunds-universitet-stockholms-universitet-umea-universitet-och-sodertorns-hogskola-att-starka-de-nationella-minoritetsspraken.pdf,NO CONTENT
/contentassets/3abf50e073494d149d1492d5772a0104/kommenterad-dagordning-infor-jordbruks--och-fiskeradet-21-mars-2022.pdf,NO CONTENT
/contentassets/1cc2417a31d74f07b150ad3e31cdbe7c/kommenterad-dagordning-infor-radet-for-utrikes-fragor-forsvar-den-21-mars-2022.pdf,NO CONTENT
/contentassets/6c53cb34210846b4856660650f937072/remissinstanser-for-trafikverkets-rapport-analys-av-alternativa-modeller-for-farjetrafik-till-gotland/,NO CONTENT
/contentassets/d16e55bcada44149a8c9b8e6a7caa867/uppdrag-att-kartlagga-och-analysera-klimatforandringarnas-paverkan-pa-dammsakerheten/,NO CONTENT
/globalassets/regeringen/dokument/utrikesdepartementet/kommenterad-dagordning-infor-radet-for-utrikes-fragor-den-21-mars-2022.pdf,NO CONTENT
/contentassets/b8e96da959074581becccd890a15a7f2/extra-andringsbudget-for-2022--garanti-till-internationella-ateruppbyggnads--och-utvecklingsbanken-for-lan-till-ukraina-prop.-202122152.pdf,NO CONTENT
/contentassets/e0088c0f8fdc48b782407a74efd31cf2/kommenterad-dagordning-allmanna-radet-22-mars-2022.pdf,NO CONTENT
/contentassets/d466289ca1b641839fd36223cdf47c70/remissinstanser-for-promemorian-garantitillagg-i-bostadstillagget.pdf,NO CONTENT
/contentassets/64edd320586c441f9bf45ec983ee3fc7/verksamheten-i-europeiska-unionen-under-2021-skr.202122115.pdf,NO CONTENT
/contentassets/ab7a5c59b81243888a5b4f84269e52c6/uppdrag-att-sakerstalla-utbetalningar-fran-socialforsakringen-under-krig-och-krigsfara.pdf,NO CONTENT
/contentassets/2cc44df85a0c4e549a0dafb632e5b71f/okad-insyn-i-agandet-av-radio--och-tv-foretag-utkast-till-lagradsremiss.pdf,NO CONTENT
/contentassets/b94e183378fc4191982a991962c736c6/uppdrag-att-forbereda-och-genomfora-en-skogsakademi-for-beslutsfattare-inom-eu.pdf,NO CONTENT
/contentassets/69edab22fc244054880f968189949591/uppdrag-att-samordna-transporter-av-lakemedel-till-ukraina.pdf,NO CONTENT
/contentassets/e7ba7f5fda754532b2ac0cdc9997f9e8/uppdrag-om-kunskapsstod-vid-samordnad-tillsyn.pdf,NO CONTENT
/contentassets/0063cae0edca4c9e99b1e44d44c98e3b/den-offentliga-sektorns-tillgangliggorande-av-data-ny-version/,NO CONTENT
/contentassets/905048218b34443986a90b61849b6dd2/nya-uppgifter-om-den-tilltalades-alder-i-straffprocessen.pdf,NO CONTENT
/contentassets/d0595f0cc7644c558765bfe72e760315/kommenterad-dagordning-miljoradsmote-den-17-mars-2022/,NO CONTENT
/globalassets/regeringen/dokument/utrikesdepartementet/remissmissiv.pdf,NO CONTENT
/contentassets/a42bcc08e7254616ad5d8075b1081164/avgiftsskyldighet-for-den-som-tillhandahaller-tekniskt-bistand-enligt-krigsmateriellagen.pdf,NO CONTENT
/contentassets/2d9cf1824c52401eb9e43f0a51b96866/remissinstanser-for--halso-och-sjukvardens-beredskap-sou-2022-6.pdf,NO CONTENT
/contentassets/3a79561b4b934598ab84dbcfa734145a/remissinstanser-for-obligatorisk-identitetskontroll-vid-resa-med-passagerarfartyg/,NO CONTENT
/contentassets/0913c792f5db4132b3e43e4224a01a39/obligatorisk-identitetskontroll-vid-resa-med-passagerarfartyg.pdf,NO CONTENT
/contentassets/101afd5f99724791b4753799112ce649/statsradsberedningen.pdf,NO CONTENT
/contentassets/b9a47c093a5242a89e9d59ce014de03f/kommenterad-dagordning-epsco-14-mars-2022.pdf,NO CONTENT
/contentassets/1ab9d14e5c8d4aa1a0ed4de61049d315/okade-mojligheter-till-anvandning-av-valfardsteknik-inom-aldreomsorgen---ds-2022-4.pdf,NO CONTENT
/contentassets/cbfce1da8d9e40239835ec7ebb2a0dae/remiss-av-sou-2021-88-ett-forbattrat-system-mot-arbetskraftsexploatering-m.m..pdf,NO CONTENT
/contentassets/6cea9fda98ec492580baff07aee6b859/strategi-for-sveriges-regionala-utvecklingssamarbete-med-afrika-2022-2026.pdf,NO CONTENT
/contentassets/47e4cf8656314fdea6f4d3f308156dd6/analys-av-forutsattningar-for-hojda-inkomstgrundade-pensioner.pdf,NO CONTENT
/contentassets/5337b6007b714c0ea7f889018b515e56/2030-sekretariatet.pdf,NO CONTENT
/contentassets/37d8432553414e9fb3578b9a9f165587/avfallsbeskattning--en-fraga-om-undantag-sou-20229.pdf,NO CONTENT
/contentassets/6fe6216b0ce54b488683563ab23d1450/ordning-och-reda-pa-avfallet.pdf,NO CONTENT
/contentassets/93fb926205a94bc4a185c32830faa6ff/skattereduktion-for-avgift-till-arbetsloshetskassa-prop.-202122126.pdf,NO CONTENT
/contentassets/4d9f563fff4641c5ad063646b62f7838/remissinstanser-for-ratt-mottagare-demokrativillkor-och-integritet-med-sista-dag-att-svara-pa-remissen-den-13-oktober-2021-sou-202166.pdf,NO CONTENT
/contentassets/e07fa31cdce948719b946f541a92fb1e/forskola-for-fler-barn-202122132/,NO CONTENT
/contentassets/3517e13f3d9441acb1c50b3626adc0e8/uppdrag-till-myndigheten-for-samhallsskydd-och-beredskap-att-bedoma-vilka-atgarder-som-bor-vidtas-for-att-starka-det-civila-forsvaret/,NO CONTENT
/contentassets/b02638f8bfbb48589a0c748f9650223d/direktiv-till-parlamentarisk-beredning-for-underlag-om-hur-miljomalen-kan-uppnas---miljomalsberedningen.pdf,NO CONTENT
/contentassets/2cb1ec29c4f64f4eaf01b83564e3de2f/kommenterad-dagordning-radet-for-ekonomiska-och-finansiella-fragor-den-15-mars-2022.pdf,NO CONTENT
/contentassets/0508572774be4fa8bd0b18bfc406793e/uppdrag-att-hoja-kunskapen-om-hur-vald-i-nara-relationer-och-hedersrelaterat-vald-och-fortryck-paverkar-arbetslivet.pdf,NO CONTENT
/contentassets/d9239d3dd35f43679a97b778d4c58f75/avgifter-vid-ansokningar-om-licens-eller-tillstand-enligt-spellagen.pdf,NO CONTENT
/contentassets/3b8d76f7150a4985a93cefe3fa399db1/remissmissiv.pdf,NO CONTENT
/contentassets/23d724b53a534b969459b505c2a1108f/tydligare-bestammelser-om-ersattning-vid-avslag-pa-ansokan-om-tillstand-till-avverkning-i-fjallnara-skog.pdf,NO CONTENT
/contentassets/5bfb366f9c4d42e2a808278b2881c9a6/uppdrag-att-utforma-ett-program-for-kompetensutveckling-om-betesmarker-och-slatterangar.pdf,NO CONTENT
/contentassets/1b4c8bd1306a4e15b98b8b303a6c034b/uppdrag-att-belysa-tillstandsgivningen-for-fardtjanst.pdf,NO CONTENT
/contentassets/448be91d56844882ae89cf19334b7cd6/uppdrag-att-gora-en-forstudie-infor-framtagandet-av-en-nationell-lagesbild.pdf,NO CONTENT
/contentassets/1ee9880d1a3d479e8b0f12b8bd03be7b/medel-till-regioner-for-att-omforhandla-avtal-med-privata-utforare.pdf,NO CONTENT
/contentassets/12e0c108f79a488dbafcc6d2b5003b68/uppdrag-att-skanka-overskott-av-skyddsutrustning-s2022_01262-delvis.pdf,NO CONTENT
/contentassets/c19fb3da4deb4f2386756724deda89fe/uppdrag-att-vidta-atgarder-for-att-utveckla-kontrollen-av-kosttillskott.pdf,NO CONTENT
/contentassets/c938c00d77c241a48af7073932b0bdab/uppdrag-om-omvarldsbevakning-i-fraga-om-tillgang-pa-lakemedel.pdf,NO CONTENT
/contentassets/165bda08173144f5a5572a7c43f42bfb/inrattande-av-utbetalningsmyndigheten-dir.-20228.pdf,NO CONTENT
/contentassets/6addefdc8bff4f4c880ce998aa69c4bd/andring-av-uppdraget-att-utvardera-omstallningen-i-halso--och-sjukvarden.pdf,NO CONTENT
/globalassets/regeringen/dokument/socialdepartementet/fokhalsa-och-sjukvard/lrr-andrade-overgangsbestammelser.pdf,NO CONTENT
/contentassets/934e862447fc4d97be063a6cc0a2e140/rikrevisionens-rapport-om-svenskt-bistand-till-multilaterala-organisationerskr.-202122144,NO CONTENT
/contentassets/d1532056a6b3430994187e829902f63d/uppdrag-att-lamna-forslag-pa-hur-inforandet-av-gransvarden-for-byggnaders-klimatpaverkan-kan-paskyndas-och-hur-tillampningen-av-klimatdeklarationer-kan-utvidgas.pdf,NO CONTENT
/contentassets/fc5fd30bb0ba42ef8a9232bc1fa3d0cf/omhandertagande-och-aterkallelse-av-forarbevis-for-vattenskoter-prop.-202122143,NO CONTENT
/contentassets/4abab6243aae46a58c981bd55630cf7e/betaltjanster--nagra-fortydliganden.pdf,NO CONTENT
/contentassets/b5e283a4bb414388933298d49e5d9708/genomforande-av-direktivet-om-elektroniska-vagtullssystem-prop.-202122118,NO CONTENT
/globalassets/regeringen/dokument/socialdepartementet/fokhalsa-och-sjukvard/prop-upphavande-av-covid-19-lagen-och-lagen-om-tillfalliga-smittskyddsatgarder-pa-serveringsstallen.pdf,NO CONTENT
/contentassets/a0f8cde79c5547b4aa3547ddb2b81a96/effektivare-verktyg-i-utsokningsforfarandet.pdf,NO CONTENT
/globalassets/regeringen/dokument/socialdepartementet/fokhalsa-och-sjukvard/remissmissiv-e_recept-inom-ees-002.pdf,NO CONTENT
/contentassets/c3687bc41de646bfaaa9944e25240467/snabbare-och-enklare-verkstallighet-av-myndighetsbeslut.pdf,NO CONTENT
/contentassets/c2f22ff83a734bc3996d17792f1e0378/andringar-i-forordning-om-klimatbonusbilar-dnr-m2022-00498.pdf,NO CONTENT
/contentassets/4f02e4354e314b06813b3cdefe521b8b/remissinstanser-for-transportstyrelsens-promemoria-merkostnad-vid-besiktning-av-gasbil/,NO CONTENT
/contentassets/f5cebab0116b4f63bae550e1d3e10b6d/kommenterad-dagordning-infor-radet-for-utrikes-fragor-den-4-mars-2022.pdf,NO CONTENT
/contentassets/3a90836628854ba897e9710728cdae37/statsradsberedningen-2-av-2.pdf,NO CONTENT
/contentassets/5b500d3fa89d42b6aa1e74585745bedf/a2022_00331_uppdrag-till-af-att-analysera-och-redovisa-behov-hos-langtidsarbetslosa-som-star-langt-fran-arbetsmarknaden_webb.pdf,NO CONTENT
/contentassets/adeb9dfd8939480da96b2274b5f9d869/a2022_00330_uppdrag-till-arbetsformedlingen-att-minska-langtidsarbetslosheten_webb.pdf,NO CONTENT
/contentassets/f912548f7c0d4be8b13db912826752e9/genomforande-av-direktivet-om-inrattande-av-en-europeisk-kodex-for-elektronisk-kommunikation-202122136/,NO CONTENT
/contentassets/1dbe58c9e947473e8f7cd8016bd68868/kunskapslaget-pa-karnavfallsomradet-2022-sou-20227/,NO CONTENT
/contentassets/c7c160b48e4d4022b03d5b5c1de0d124/lagradsremiss_forbattrade-forutsattningar-for-den-arbetsmarknadspolitiska-verksamheten_slutlig.pdf,NO CONTENT
/contentassets/c7e53465334c4b08a0d2ed30a02edb0f/starkt-integritet-i-idrottens-antidopningsarbete-prop.-202122139.pdf,NO CONTENT
/contentassets/fa32ed4b32564e21b0763fba292df7b2/ett-sarskilt-brott-for-hedersfortryck-prop.-202122138.pdf,NO CONTENT
/contentassets/fdeeb24dfa25421abb4500394d856f0e/en-samlad-straffrattslig-terrorismlagstiftning-prop.-202122133.pdf,NO CONTENT
/contentassets/8e8772e92de744278016a64dd06bb48d/nytt-regelverk-for-kvalificerade-sakerhetsarenden-prop.-202122131.pdf,NO CONTENT
/contentassets/77ad2a5cd07348a596aa9c567b03026c/mer-tid-till-larande--extra-studietid-och-utokad-lovskola-prop-202122111/,NO CONTENT
/contentassets/113a6658c229445b87086928d45598ad/val-och-beslut-i-kommuner-och-regioner-prop.-202122125.pdf,NO CONTENT
NO CONTENT,"På regeringen.se använder vi kakor för att löpande förbättra webbplatsen. Du väljer själv om du accepterar kakor.Läs om kakor
Huvudnavigering
Huvudnavigering
Publicerad28 februari 2022
Fråga om utvisning av klaganden till Afghanistan skulle strida mot artikel 3 i FN-konventionen mot tortyr m.m.
Klaganden anförde inför kommittén att hans utvisning till Afghanistan skulle strida mot artikel 3 i konventionen huvudsakligen p.g.a. att han konverterat till kristendom i Sverige.
I beslutet noterade kommittén inledningsvis att Migrationsverket sedan den 16 juli 2021 ställt in verkställigheten av samtliga utvisningsbeslut till Afghanistan och att samtliga ärenden skulle bli föremål för ny prövning när det generella verkställighetsstoppet upphörde. Kommittén underströk vidare att dess prövning var begränsad till en bedömning av den processuella hanteringen av klagandens asylskäl. Av ärendet framkom bl.a. att klaganden aldrig bott i Afghanistan utan i Iran, att han led av depression och ångest, att han var analfabet och att han aldrig hade gått i skola i Iran. Kommittén fann att de nationella myndigheterna brustit i den individuella bedömningen gällande frågan om det förelåg en personlig och verklig risk att klaganden skulle utsättas för tortyr vid ett återvändande till Afghanistan. Kommittén lade särskild vikt vid att myndigheterna i bedömningen av klagandens trovärdighet inte tagit tillräcklig hänsyn till klagandens kulturella bakgrund och utbildningsnivå. Kommittén ansåg vidare att en individuell psykiatrisk utvärdering borde ha genomförts med hänsyn till klagandens möjlighet att ge en klar redogörelse för sina asylskäl. Någon riktig bedömning av de konsekvenser som klagandens aktivitet haft på sociala medier, där han publicerat kristet innehåll, hade inte heller skett. Kommittén fann därför att en utvisning av klaganden till Afghanistan, utan att en sådan individuell bedömning ägt rum, skulle strida mot artikel 3 i konventionen.
Publicerad16 november 2023·PressmeddelandefrånArbetsmarknadsdepartementet,Finansdepartementet,Justitiedepartementet,Kulturdepartementet,Socialdepartementet,Statsrådsberedningen,Utbildningsdepartementet
Publicerad16 november 2023·Pressmeddelande,Webb-tvfrånEbba Busch,Elisabeth Svantesson,Johan Pehrson,Klimat- och näringslivsdepartementet
Publicerad15 november 2023·ÄrendeförteckningfrånArbetsmarknadsdepartementet,Finansdepartementet,Försvarsdepartementet,Justitiedepartementet,Klimat- och näringslivsdepartementet,Kulturdepartementet,Landsbygds- och infrastrukturdepartementet,Socialdepartementet,Utbildningsdepartementet,Utrikesdepartementet
Publicerad15 november 2023·ArtikelfrånTobias Billström,Utrikesdepartementet
Publicerad15 november 2023·PressmeddelandefrånJakob Forssmed,Socialdepartementet
Regeringskansliet103 33 StockholmVäxel 08-405 10 00
Det här är regeringens och Regeringskansliets gemensamma webbplats."
/contentassets/7c3f3c61860d4db18a50733518d15b6a/prop.-2021-22-129.pdf,NO CONTENT
/contentassets/bd7d795800054777941a402eea379c8f/prop.-2021-22-128.pdf,NO CONTENT
/contentassets/1017953bdcaa4c8e813539166070c6d4/ratt-och-rimligt-for-statligt-anstallda-sou-20228.pdf,NO CONTENT
/contentassets/c8733f4e6dc142bc828826133f99400b/erkannande-av-yrkeskvalifikationer-for-sjoman-i-inlandssjofart-dnr-i202200412/,NO CONTENT
/contentassets/014683bd8ee54ebe904d967356e278d0/remissmissiv---en-forbattrad-forpackningsinsamling.pdf,NO CONTENT
/contentassets/d9a35318ee0c4cb59941f025a1e41f81/remissinstanser-for-ds-201913-etableringsjobb.pdf,NO CONTENT
/contentassets/8c2037f34a524db4aead0a788243ecbf/remissmissiv-vagen-mot-fossiloberoende-jordbruk-sou-202167.pdf,NO CONTENT
/contentassets/ca0aaeba2fda412fa3772b71367dc8af/barns-skydd-mot-sexuella-krankningar-samt-vissa-fragor-om-brott-mot-kvinnor-och-aldre-dir.-20227.pdf,NO CONTENT
/contentassets/0f4a3b2e78b54d5ca68374aa69ecf38d/skarpt-syn-pa-valdtakt-och-andra-sexuella-krankningar.pdf,NO CONTENT
/contentassets/a0a71b26f86c4813930c04c3893f1a2a/hardare-regler-for-nya-nikotinprodukter.pdf,NO CONTENT
/contentassets/6f0daaf85ec64d9cbbbe035683f646ff/remissmissiv/,NO CONTENT
/contentassets/b7f9849e022e452cbfae9256579821e9/tidigt-kommunalt-stallningstagande-till-vindkraft/,NO CONTENT
/contentassets/d5e07d9e3f3e48d49bd1bd6fa2a97197/kompletterande-promemoria-till-betankandet-enhetlig-och-effektiv-marknadskontroll-sou-202049--forslag-till-forordningsandringar-del-2/,NO CONTENT
/contentassets/85eb42740201412e97ff59d8d5c8bc2f/rb-i-6-i2022-00298-uppdrag-att-fordjupa-analysen-kring-forutsattningar-for-ett-genomforande-av-atgarder-i-transportinfrastrukturen-i-bd--ac-webb-2.pdf,NO CONTENT
/contentassets/179369df172e41ba845917b61d582310/samverkan-mot-penningtvatt-och-finansiering-av-terrorism-utkast-till-lagradsremiss.pdf,NO CONTENT
/contentassets/638a885944cd4f889c3b882a5ac731b9/remissinstanser-samverkan-mot-penningtvatt-och-finansiering-av-terrorism-utkast-till-lagradsremiss.pdf,NO CONTENT
/contentassets/fd48596c00214a47bcbbeb8580c3853d/sverige-under-pandemin-volym-1_webb.pdf,NO CONTENT
/contentassets/92696a7b1f6f4dd4b8bae14b7c95faab/kommenterad-dagordning-for-radets-mote-for-rattsliga-och-inrikes-fragor-rif-den-3-4-mars-2022-reviderad.pdf,NO CONTENT
/contentassets/f76d42398ccd443d905ba289d62f923a/kommenterad-dagordning-infor-radet-for-utrikes-fragor-den-25-februari-2022.pdf,NO CONTENT
/contentassets/6f93835cd8bc4fa68c85b8d37c4e7b06/okad-rattssakerhet-och-snabbare-verkstallighet-i-internationella-familjemal.pdf,NO CONTENT
/contentassets/196d8d8d2c584d18a54606bd88cbedb4/cpts-rapport-2021-09-09-fran-besok-i-sverige.pdf,NO CONTENT
/contentassets/ce06aa262f6545f1b28125fabde43572/behandling-av-kansliga-personuppgifter-hos-kungl-maj-ts-orden-vid-handlaggning-av-beloningsarenden.pdf,NO CONTENT
/contentassets/56d0d064c8e24a3b9b1c8416e494d96b/forbud-mot-utvinning-av-kol-olja-och-naturgas-och-skarpta-regler-for-utvinning-i-alunskiffer.pdf,NO CONTENT
/contentassets/9303d11202834713a1f1a647a95d8e7a/remissinstanesr-for-promemorian-hojt-bostadstillagg-till-pensionarer.pdf,NO CONTENT
/contentassets/027068e13b4449969fd8acd31c46b686/lagradsremiss-forstarkt-kontroll-av-produkter-med-dubbla-anvandningsomraden.pdf,NO CONTENT
